,country,brand_name,months_postgx,volume
2266,COUNTRY_9891,BRAND_A4D1,4,22376.472703683896
2267,COUNTRY_9891,BRAND_A4D1,5,22287.291453257858
2268,COUNTRY_9891,BRAND_E7D1,-24,17584.043633281373
2269,COUNTRY_9891,BRAND_E7D1,-23,16790.67562872526
2270,COUNTRY_9891,BRAND_E7D1,-22,18838.401863794454
2271,COUNTRY_9891,BRAND_E7D1,-21,17287.690523903624
2272,COUNTRY_9891,BRAND_E7D1,-20,17795.65296353795
2273,COUNTRY_9891,BRAND_E7D1,-19,17710.32175802516
2274,COUNTRY_9891,BRAND_E7D1,-18,18128.371522531328
2275,COUNTRY_9891,BRAND_E7D1,-17,16872.18731750392
2276,COUNTRY_9891,BRAND_E7D1,-16,18198.268073242063
2277,COUNTRY_9891,BRAND_E7D1,-15,19508.158233080732
2278,COUNTRY_9891,BRAND_E7D1,-14,17629.50939688487
2279,COUNTRY_9891,BRAND_E7D1,-13,19727.024021311026
2280,COUNTRY_9891,BRAND_E7D1,-12,17275.115365610487
2281,COUNTRY_9891,BRAND_E7D1,-11,16696.019926846715
2282,COUNTRY_9891,BRAND_E7D1,-10,18724.239460638768
2283,COUNTRY_9891,BRAND_E7D1,-9,17286.01164137158
2284,COUNTRY_9891,BRAND_E7D1,-8,16897.174981510063
2285,COUNTRY_9891,BRAND_E7D1,-7,16876.495040904712
2286,COUNTRY_9891,BRAND_E7D1,-6,17128.16796639575
2287,COUNTRY_9891,BRAND_E7D1,-5,16324.723211449978
2288,COUNTRY_9891,BRAND_E7D1,-4,17216.68065395158
2289,COUNTRY_9891,BRAND_E7D1,-3,17745.800979918036
2290,COUNTRY_9891,BRAND_E7D1,-2,16908.19211159564
2291,COUNTRY_9891,BRAND_E7D1,-1,18524.10901748847
2292,COUNTRY_9891,BRAND_E7D1,0,9879.062096826394
2293,COUNTRY_9891,BRAND_E7D1,1,4631.557475380555
2294,COUNTRY_9891,BRAND_E7D1,2,3992.20238288139
2295,COUNTRY_9891,BRAND_E7D1,3,3498.9019650191844
2296,COUNTRY_9891,BRAND_E7D1,4,3454.6074050458465
2297,COUNTRY_9891,BRAND_E7D1,5,3603.7528247065325
2298,COUNTRY_445D,BRAND_1F6B,-24,231312.32016620733
2299,COUNTRY_445D,BRAND_1F6B,-23,220875.82457356897
2300,COUNTRY_445D,BRAND_1F6B,-22,247812.99081231482
2301,COUNTRY_445D,BRAND_1F6B,-21,227413.89232172197
2302,COUNTRY_445D,BRAND_1F6B,-20,234095.9714224987
2303,COUNTRY_445D,BRAND_1F6B,-19,232973.46743300767
2304,COUNTRY_445D,BRAND_1F6B,-18,238472.77481585796
2305,COUNTRY_445D,BRAND_1F6B,-17,221948.08407458453
2306,COUNTRY_445D,BRAND_1F6B,-16,239392.240989492
2307,COUNTRY_445D,BRAND_1F6B,-15,256623.41593162523
2308,COUNTRY_445D,BRAND_1F6B,-14,231910.40735744635
2309,COUNTRY_445D,BRAND_1F6B,-13,259502.52350985797
2310,COUNTRY_445D,BRAND_1F6B,-12,227248.4702435069
2311,COUNTRY_445D,BRAND_1F6B,-11,219630.65989614217
2312,COUNTRY_445D,BRAND_1F6B,-10,246311.2218847342
2313,COUNTRY_445D,BRAND_1F6B,-9,227391.80717328403
2314,COUNTRY_445D,BRAND_1F6B,-8,222276.78858973112
2315,COUNTRY_445D,BRAND_1F6B,-7,222004.7507614543
2316,COUNTRY_445D,BRAND_1F6B,-6,225315.42545792545
2317,COUNTRY_445D,BRAND_1F6B,-5,214746.3735226737
2318,COUNTRY_445D,BRAND_1F6B,-4,226479.78079903332
2319,COUNTRY_445D,BRAND_1F6B,-3,233440.18494718667
2320,COUNTRY_445D,BRAND_1F6B,-2,222421.715318464
2321,COUNTRY_445D,BRAND_1F6B,-1,243678.57161916228
2322,COUNTRY_445D,BRAND_1F6B,0,108918.34009492327
2323,COUNTRY_445D,BRAND_1F6B,1,92827.87940475147
2324,COUNTRY_445D,BRAND_1F6B,2,96850.39702869533
2325,COUNTRY_445D,BRAND_1F6B,3,84882.9823682459
2326,COUNTRY_445D,BRAND_1F6B,4,99995.91730207417
2327,COUNTRY_445D,BRAND_1F6B,5,104313.03102926345
2328,COUNTRY_445D,BRAND_6463,-24,161453.67467126742
2329,COUNTRY_445D,BRAND_6463,-23,144265.2170377865
2330,COUNTRY_445D,BRAND_6463,-22,136511.69300386947
2331,COUNTRY_445D,BRAND_6463,-21,155209.6040354025
2332,COUNTRY_445D,BRAND_6463,-20,152974.40789852766
2333,COUNTRY_445D,BRAND_6463,-19,145287.84477179055
2334,COUNTRY_445D,BRAND_6463,-18,153158.44375946865
2335,COUNTRY_445D,BRAND_6463,-17,151398.96573465245
2336,COUNTRY_445D,BRAND_6463,-16,141274.42144936253
2337,COUNTRY_445D,BRAND_6463,-15,158973.50361072778
2338,COUNTRY_445D,BRAND_6463,-14,154236.35528867427
2339,COUNTRY_445D,BRAND_6463,-13,155471.02363679235
2340,COUNTRY_445D,BRAND_6463,-12,158617.14826895093
2341,COUNTRY_445D,BRAND_6463,-11,143451.93675786644
2342,COUNTRY_445D,BRAND_6463,-10,135684.41991325107
2343,COUNTRY_445D,BRAND_6463,-9,155194.53095825177
2344,COUNTRY_445D,BRAND_6463,-8,145250.94096015833
2345,COUNTRY_445D,BRAND_6463,-7,138447.48984776597
2346,COUNTRY_445D,BRAND_6463,-6,144708.17452761787
2347,COUNTRY_445D,BRAND_6463,-5,146486.4136230822
2348,COUNTRY_445D,BRAND_6463,-4,133654.29000585826
2349,COUNTRY_445D,BRAND_6463,-3,144611.9168426873
2350,COUNTRY_445D,BRAND_6463,-2,147925.7231215993
2351,COUNTRY_445D,BRAND_6463,-1,145990.70735642925
2352,COUNTRY_445D,BRAND_6463,0,90707.85486561115
2353,COUNTRY_445D,BRAND_6463,1,72341.34719036611
2354,COUNTRY_445D,BRAND_6463,2,63656.374817416065
2355,COUNTRY_445D,BRAND_6463,3,69122.10300229929
2356,COUNTRY_445D,BRAND_6463,4,65344.20967863247
2357,COUNTRY_445D,BRAND_6463,5,65052.10926738928
2358,COUNTRY_445D,BRAND_8CB1,-24,436844.1400101845
2359,COUNTRY_445D,BRAND_8CB1,-23,494588.0276846365
2360,COUNTRY_445D,BRAND_8CB1,-22,447882.0617918077
2361,COUNTRY_445D,BRAND_8CB1,-21,429272.77873224526
2362,COUNTRY_445D,BRAND_8CB1,-20,463033.4021877939
2363,COUNTRY_445D,BRAND_8CB1,-19,447451.0410690544
2364,COUNTRY_445D,BRAND_8CB1,-18,431229.5331846655
2365,COUNTRY_445D,BRAND_8CB1,-17,463915.76627287193
2366,COUNTRY_445D,BRAND_8CB1,-16,476675.47197163966
2367,COUNTRY_445D,BRAND_8CB1,-15,475960.55851788964
2368,COUNTRY_445D,BRAND_8CB1,-14,477478.2190639334
2369,COUNTRY_445D,BRAND_8CB1,-13,458599.54068412486
2370,COUNTRY_445D,BRAND_8CB1,-12,429169.3692788333
2371,COUNTRY_445D,BRAND_8CB1,-11,491799.8386959136
2372,COUNTRY_445D,BRAND_8CB1,-10,445167.85636853636
2373,COUNTRY_445D,BRAND_8CB1,-9,429231.0901927199
2374,COUNTRY_445D,BRAND_8CB1,-8,439655.4841276032
2375,COUNTRY_445D,BRAND_8CB1,-7,426384.4202733214
2376,COUNTRY_445D,BRAND_8CB1,-6,407437.14168022724
2377,COUNTRY_445D,BRAND_8CB1,-5,448862.75474048924
2378,COUNTRY_445D,BRAND_8CB1,-4,450964.3084428598
2379,COUNTRY_445D,BRAND_8CB1,-3,432962.5198254945
2380,COUNTRY_445D,BRAND_8CB1,-2,457942.0377099147
2381,COUNTRY_445D,BRAND_8CB1,-1,430635.0455003042
2382,COUNTRY_445D,BRAND_8CB1,0,205697.38168686882
2383,COUNTRY_445D,BRAND_8CB1,1,248009.63781561618
2384,COUNTRY_445D,BRAND_8CB1,2,208850.59566734897
2385,COUNTRY_445D,BRAND_8CB1,3,191175.26529379882
2386,COUNTRY_445D,BRAND_8CB1,4,197788.32378838072
2387,COUNTRY_445D,BRAND_8CB1,5,200344.59222071702
2388,COUNTRY_445D,BRAND_23F6,-24,262514.31946986605
2389,COUNTRY_445D,BRAND_23F6,-23,250548.04926355838
2390,COUNTRY_445D,BRAND_23F6,-22,248307.5225092205
2391,COUNTRY_445D,BRAND_23F6,-21,242148.76522605895
2392,COUNTRY_445D,BRAND_23F6,-20,238788.02323471688
2393,COUNTRY_445D,BRAND_23F6,-19,251127.5817464377
2394,COUNTRY_445D,BRAND_23F6,-18,266501.974963915
2395,COUNTRY_445D,BRAND_23F6,-17,254400.5347097151
2396,COUNTRY_445D,BRAND_23F6,-16,270285.21156329516
2397,COUNTRY_445D,BRAND_23F6,-15,257150.74720254086
2398,COUNTRY_445D,BRAND_23F6,-14,236627.280961448
2399,COUNTRY_445D,BRAND_23F6,-13,287970.66480994073
2400,COUNTRY_445D,BRAND_23F6,-12,257902.29190419716
2401,COUNTRY_445D,BRAND_23F6,-11,249135.61048016738
2402,COUNTRY_445D,BRAND_23F6,-10,246802.75667524769
2403,COUNTRY_445D,BRAND_23F6,-9,242125.24911026942
2404,COUNTRY_445D,BRAND_23F6,-8,226731.94517520774
2405,COUNTRY_445D,BRAND_23F6,-7,239304.14398358943
2406,COUNTRY_445D,BRAND_23F6,-6,251798.15985593593
2407,COUNTRY_445D,BRAND_23F6,-5,246145.81594127088
2408,COUNTRY_445D,BRAND_23F6,-4,255706.43064727559
2409,COUNTRY_445D,BRAND_23F6,-3,233919.87737495708
2410,COUNTRY_445D,BRAND_23F6,-2,226945.5964581547
2411,COUNTRY_445D,BRAND_23F6,-1,270410.78182980116
2412,COUNTRY_445D,BRAND_23F6,0,67026.47863730145
2413,COUNTRY_445D,BRAND_23F6,1,57096.88659193391
2414,COUNTRY_445D,BRAND_23F6,2,52620.91180642309
2415,COUNTRY_445D,BRAND_23F6,3,49009.136836694925
2416,COUNTRY_445D,BRAND_23F6,4,46355.07755703676
2417,COUNTRY_445D,BRAND_23F6,5,51100.24224547801
2418,COUNTRY_3AD0,BRAND_118A,-24,22743.066212599544
2419,COUNTRY_3AD0,BRAND_118A,-23,20794.11188755013
2420,COUNTRY_3AD0,BRAND_118A,-22,21777.5278708027
2421,COUNTRY_3AD0,BRAND_118A,-21,22017.836169217757
2422,COUNTRY_3AD0,BRAND_118A,-20,22269.471479952626
2423,COUNTRY_3AD0,BRAND_118A,-19,23069.45735029655
2424,COUNTRY_3AD0,BRAND_118A,-18,21728.147017596908
2425,COUNTRY_3AD0,BRAND_118A,-17,21119.972324816415
2426,COUNTRY_3AD0,BRAND_118A,-16,24403.925931108908
2427,COUNTRY_3AD0,BRAND_118A,-15,23745.03281877044
2428,COUNTRY_3AD0,BRAND_118A,-14,21839.284487070607
2429,COUNTRY_3AD0,BRAND_118A,-13,23477.11930727727
2430,COUNTRY_3AD0,BRAND_118A,-12,22343.50077741808
2431,COUNTRY_3AD0,BRAND_118A,-11,20676.887226721727
2432,COUNTRY_3AD0,BRAND_118A,-10,21645.55410070817
2433,COUNTRY_3AD0,BRAND_118A,-9,22015.697921747003
2434,COUNTRY_3AD0,BRAND_118A,-8,21145.116569394882
2435,COUNTRY_3AD0,BRAND_118A,-7,21983.315034478295
2436,COUNTRY_3AD0,BRAND_118A,-6,20529.331675125275
2437,COUNTRY_3AD0,BRAND_118A,-5,20434.677256008457
2438,COUNTRY_3AD0,BRAND_118A,-4,23087.614588795233
2439,COUNTRY_3AD0,BRAND_118A,-3,21599.91843561025
2440,COUNTRY_3AD0,BRAND_118A,-2,20945.722843111533
2441,COUNTRY_3AD0,BRAND_118A,-1,22045.530891774382
2442,COUNTRY_3AD0,BRAND_118A,0,10817.93998504001
2443,COUNTRY_3AD0,BRAND_118A,1,8828.032528556652
2444,COUNTRY_3AD0,BRAND_118A,2,8597.639223722357
2445,COUNTRY_3AD0,BRAND_118A,3,8301.78682471078
2446,COUNTRY_3AD0,BRAND_118A,4,8053.7255948514485
2447,COUNTRY_3AD0,BRAND_118A,5,8745.166246456112
2448,COUNTRY_53A5,BRAND_77DD,-24,3870632.3098262483
2449,COUNTRY_53A5,BRAND_77DD,-23,3458562.410471578
2450,COUNTRY_53A5,BRAND_77DD,-22,3272682.214794406
2451,COUNTRY_53A5,BRAND_77DD,-21,3720939.206852748
2452,COUNTRY_53A5,BRAND_77DD,-20,3667353.4188314965
2453,COUNTRY_53A5,BRAND_77DD,-19,3483078.5198523006
2454,COUNTRY_53A5,BRAND_77DD,-18,3671765.4283504826
2455,COUNTRY_53A5,BRAND_77DD,-17,3629584.3351969873
2456,COUNTRY_53A5,BRAND_77DD,-16,3386862.153043502
2457,COUNTRY_53A5,BRAND_77DD,-15,3811173.5811205264
2458,COUNTRY_53A5,BRAND_77DD,-14,3697606.8915477274
2459,COUNTRY_53A5,BRAND_77DD,-13,3727206.386324641
2460,COUNTRY_53A5,BRAND_77DD,-12,3802630.4463639525
2461,COUNTRY_53A5,BRAND_77DD,-11,3439065.1216374123
2462,COUNTRY_53A5,BRAND_77DD,-10,3252849.4673507996
2463,COUNTRY_53A5,BRAND_77DD,-9,3720577.8503240286
2464,COUNTRY_53A5,BRAND_77DD,-8,3482193.801149241
2465,COUNTRY_53A5,BRAND_77DD,-7,3319090.311881706
2466,COUNTRY_53A5,BRAND_77DD,-6,3469181.713968458
2467,COUNTRY_53A5,BRAND_77DD,-5,3511812.578279937
2468,COUNTRY_53A5,BRAND_77DD,-4,3204179.8633377696
2469,COUNTRY_53A5,BRAND_77DD,-3,3466874.0668608905
2470,COUNTRY_53A5,BRAND_77DD,-2,3546318.0663720677
2471,COUNTRY_53A5,BRAND_77DD,-1,3499928.6945851445
2472,COUNTRY_53A5,BRAND_77DD,0,497153.54782877665
2473,COUNTRY_53A5,BRAND_77DD,1,396490.0003829619
2474,COUNTRY_53A5,BRAND_77DD,2,348889.21835141635
2475,COUNTRY_53A5,BRAND_77DD,3,378845.89809660794
2476,COUNTRY_53A5,BRAND_77DD,4,358139.93969904404
2477,COUNTRY_53A5,BRAND_77DD,5,356538.98952789354
2478,COUNTRY_D8B0,BRAND_2096,-24,81939.22105029742
2479,COUNTRY_D8B0,BRAND_2096,-23,81946.77785524994
2480,COUNTRY_D8B0,BRAND_2096,-22,78859.02640886964
2481,COUNTRY_D8B0,BRAND_2096,-21,72405.97814328162
2482,COUNTRY_D8B0,BRAND_2096,-20,82532.0717594287
2483,COUNTRY_D8B0,BRAND_2096,-19,82685.55093034606
2484,COUNTRY_D8B0,BRAND_2096,-18,81733.02833835056
2485,COUNTRY_D8B0,BRAND_2096,-17,86611.15321817007
2486,COUNTRY_D8B0,BRAND_2096,-16,78983.57535406077
2487,COUNTRY_D8B0,BRAND_2096,-15,80304.15469244965
2488,COUNTRY_D8B0,BRAND_2096,-14,87615.85506820335
2489,COUNTRY_D8B0,BRAND_2096,-13,86061.77984399842
2490,COUNTRY_D8B0,BRAND_2096,-12,80499.65787920424
2491,COUNTRY_D8B0,BRAND_2096,-11,81484.81134799957
2492,COUNTRY_D8B0,BRAND_2096,-10,78381.13364331324
2493,COUNTRY_D8B0,BRAND_2096,-9,72398.94648501852
2494,COUNTRY_D8B0,BRAND_2096,-8,78365.1412489875
2495,COUNTRY_D8B0,BRAND_2096,-7,78792.59955275156
2496,COUNTRY_D8B0,BRAND_2096,-6,77223.54079303281
2497,COUNTRY_D8B0,BRAND_2096,-5,83800.81827590108
2498,COUNTRY_D8B0,BRAND_2096,-4,74723.31918099552
2499,COUNTRY_D8B0,BRAND_2096,-3,73049.51754062723
2500,COUNTRY_D8B0,BRAND_2096,-2,84031.0229946996
2501,COUNTRY_D8B0,BRAND_2096,-1,80813.9023071646
2502,COUNTRY_D8B0,BRAND_2096,0,38582.83008469526
2503,COUNTRY_D8B0,BRAND_2096,1,34439.91947530406
2504,COUNTRY_D8B0,BRAND_2096,2,30819.724147471352
2505,COUNTRY_D8B0,BRAND_2096,3,16693.5028929622
2506,COUNTRY_D8B0,BRAND_2096,4,18250.96262987989
2507,COUNTRY_D8B0,BRAND_2096,5,19166.21809859367
2508,COUNTRY_4242,BRAND_3CB9,-24,45364.79983574532
2509,COUNTRY_4242,BRAND_3CB9,-23,43318.002098355086
2510,COUNTRY_4242,BRAND_3CB9,-22,48600.89906503999
2511,COUNTRY_4242,BRAND_3CB9,-21,44600.24307235243
2512,COUNTRY_4242,BRAND_3CB9,-20,45910.72744549581
2513,COUNTRY_4242,BRAND_3CB9,-19,45690.582799670214
2514,COUNTRY_4242,BRAND_3CB9,-18,46769.102865004315
2515,COUNTRY_4242,BRAND_3CB9,-17,43528.2928325477
2516,COUNTRY_4242,BRAND_3CB9,-16,46949.42788570653
2517,COUNTRY_4242,BRAND_3CB9,-15,50328.79307309857
2518,COUNTRY_4242,BRAND_3CB9,-14,45482.09624994144
2519,COUNTRY_4242,BRAND_3CB9,-13,50893.44150556536
2520,COUNTRY_4242,BRAND_3CB9,-12,44567.80061766066
2521,COUNTRY_4242,BRAND_3CB9,-11,43073.80132982957
2522,COUNTRY_4242,BRAND_3CB9,-10,48306.37326221943
2523,COUNTRY_4242,BRAND_3CB9,-9,44595.911749500665
2524,COUNTRY_4242,BRAND_3CB9,-8,43592.758117077356
2525,COUNTRY_4242,BRAND_3CB9,-7,43539.40626094328
2526,COUNTRY_4242,BRAND_3CB9,-6,44188.69331499549
2527,COUNTRY_4242,BRAND_3CB9,-5,42115.898726485124
2528,COUNTRY_4242,BRAND_3CB9,-4,44417.04581670862
2529,COUNTRY_4242,BRAND_3CB9,-3,45782.11509071003
2530,COUNTRY_4242,BRAND_3CB9,-2,43621.1810391037
2531,COUNTRY_4242,BRAND_3CB9,-1,47790.05985422898
2532,COUNTRY_4242,BRAND_3CB9,0,25486.838177493533
2533,COUNTRY_4242,BRAND_3CB9,1,21721.678265449995
2534,COUNTRY_4242,BRAND_3CB9,2,19187.34755334547
2535,COUNTRY_4242,BRAND_3CB9,3,16816.444062500603
2536,COUNTRY_4242,BRAND_3CB9,4,16603.555276958243
2537,COUNTRY_4242,BRAND_3CB9,5,17320.37890676473
2538,COUNTRY_907E,BRAND_B14B,-24,33306.81012236666
2539,COUNTRY_907E,BRAND_B14B,-23,31788.575648760452
2540,COUNTRY_907E,BRAND_B14B,-22,31504.306206501016
2541,COUNTRY_907E,BRAND_B14B,-21,30722.90670100261
2542,COUNTRY_907E,BRAND_B14B,-20,30296.508645452996
2543,COUNTRY_907E,BRAND_B14B,-19,31862.10450770417
2544,COUNTRY_907E,BRAND_B14B,-18,33812.74855895149
2545,COUNTRY_907E,BRAND_B14B,-17,32277.36422804042
2546,COUNTRY_907E,BRAND_B14B,-16,34292.75111011896
2547,COUNTRY_907E,BRAND_B14B,-15,32626.300642174672
2548,COUNTRY_907E,BRAND_B14B,-14,30022.361952181232
2549,COUNTRY_907E,BRAND_B14B,-13,36536.61359504384
2550,COUNTRY_907E,BRAND_B14B,-12,32721.653751776794
2551,COUNTRY_907E,BRAND_B14B,-11,31609.370832570337
2552,COUNTRY_907E,BRAND_B14B,-10,31313.38728820365
2553,COUNTRY_907E,BRAND_B14B,-9,30719.9230664146
2554,COUNTRY_907E,BRAND_B14B,-8,28766.87969584213
2555,COUNTRY_907E,BRAND_B14B,-7,30361.992066767354
2556,COUNTRY_907E,BRAND_B14B,-6,31947.184886596933
2557,COUNTRY_907E,BRAND_B14B,-5,31230.0371672183
2558,COUNTRY_907E,BRAND_B14B,-4,32443.051296539135
2559,COUNTRY_907E,BRAND_B14B,-3,29678.856967912296
2560,COUNTRY_907E,BRAND_B14B,-2,28793.98695127822
2561,COUNTRY_907E,BRAND_B14B,-1,34308.682983976265
2562,COUNTRY_907E,BRAND_B14B,0,18712.422029213554
2563,COUNTRY_907E,BRAND_B14B,1,15940.28300731613
2564,COUNTRY_907E,BRAND_B14B,2,14690.682388554296
2565,COUNTRY_907E,BRAND_B14B,3,13682.348683992206
2566,COUNTRY_907E,BRAND_B14B,4,6649.153861162082
2567,COUNTRY_907E,BRAND_B14B,5,9623.834062745356
2568,COUNTRY_0309,BRAND_1C1E,-24,1135245.3132179487
2569,COUNTRY_0309,BRAND_1C1E,-23,1037961.1017353993
2570,COUNTRY_0309,BRAND_1C1E,-22,1087049.3986033287
2571,COUNTRY_0309,BRAND_1C1E,-21,1099044.653198858
2572,COUNTRY_0309,BRAND_1C1E,-20,1111605.308146677
2573,COUNTRY_0309,BRAND_1C1E,-19,1151537.4879793767
2574,COUNTRY_0309,BRAND_1C1E,-18,1084584.498679963
2575,COUNTRY_0309,BRAND_1C1E,-17,1054226.7859976543
2576,COUNTRY_0309,BRAND_1C1E,-16,1218148.9636635375
2577,COUNTRY_0309,BRAND_1C1E,-15,1185259.5849534918
2578,COUNTRY_0309,BRAND_1C1E,-14,1090132.0484326424
2579,COUNTRY_0309,BRAND_1C1E,-13,1171886.3856044132
2580,COUNTRY_0309,BRAND_1C1E,-12,1115300.562436616
2581,COUNTRY_0309,BRAND_1C1E,-11,1032109.7030913007
2582,COUNTRY_0309,BRAND_1C1E,-10,1080461.7818516141
2583,COUNTRY_0309,BRAND_1C1E,-9,1098937.9202105696
2584,COUNTRY_0309,BRAND_1C1E,-8,1055481.8887856985
2585,COUNTRY_0309,BRAND_1C1E,-7,1097321.492563716
2586,COUNTRY_0309,BRAND_1C1E,-6,1024744.3044760358
2587,COUNTRY_0309,BRAND_1C1E,-5,1020019.5244189736
2588,COUNTRY_0309,BRAND_1C1E,-4,1152443.8266284368
2589,COUNTRY_0309,BRAND_1C1E,-3,1078183.8271363724
2590,COUNTRY_0309,BRAND_1C1E,-2,1045528.9303265233
2591,COUNTRY_0309,BRAND_1C1E,-1,1100427.0659170633
2592,COUNTRY_0309,BRAND_1C1E,0,637803.1798774827
2593,COUNTRY_0309,BRAND_1C1E,1,520482.38634728035
2594,COUNTRY_0309,BRAND_1C1E,2,506898.87759709184
2595,COUNTRY_0309,BRAND_1C1E,3,414392.874557357
2596,COUNTRY_0309,BRAND_1C1E,4,243963.2504605793
2597,COUNTRY_0309,BRAND_1C1E,5,264908.35305681074
2598,COUNTRY_6B71,BRAND_F94A,-24,43379.369243140725
2599,COUNTRY_6B71,BRAND_F94A,-23,45845.06938390012
2600,COUNTRY_6B71,BRAND_F94A,-22,45738.91298992919
2601,COUNTRY_6B71,BRAND_F94A,-21,43073.86531027805
2602,COUNTRY_6B71,BRAND_F94A,-20,48362.39085303383
2603,COUNTRY_6B71,BRAND_F94A,-19,43002.52280832832
2604,COUNTRY_6B71,BRAND_F94A,-18,43282.76199962356
2605,COUNTRY_6B71,BRAND_F94A,-17,49883.08291097001
2606,COUNTRY_6B71,BRAND_F94A,-16,46522.58346920867
2607,COUNTRY_6B71,BRAND_F94A,-15,47277.40801176788
2608,COUNTRY_6B71,BRAND_F94A,-14,45563.94435299311
2609,COUNTRY_6B71,BRAND_F94A,-13,47560.716902353066
2610,COUNTRY_6B71,BRAND_F94A,-12,42617.25140082751
2611,COUNTRY_6B71,BRAND_F94A,-11,45586.62253422237
2612,COUNTRY_6B71,BRAND_F94A,-10,45461.731079148594
2613,COUNTRY_6B71,BRAND_F94A,-9,43069.68222058436
2614,COUNTRY_6B71,BRAND_F94A,-8,45920.64041944719
2615,COUNTRY_6B71,BRAND_F94A,-7,40977.90389337735
2616,COUNTRY_6B71,BRAND_F94A,-6,40894.7056638635
2617,COUNTRY_6B71,BRAND_F94A,-5,48264.490319555465
2618,COUNTRY_6B71,BRAND_F94A,-4,44013.224750979214
2619,COUNTRY_6B71,BRAND_F94A,-3,43006.39062894889
2620,COUNTRY_6B71,BRAND_F94A,-2,43699.68029958854
2621,COUNTRY_6B71,BRAND_F94A,-1,44660.55822192604
2622,COUNTRY_6B71,BRAND_F94A,0,20633.779485776224
2623,COUNTRY_6B71,BRAND_F94A,1,19463.286818097917
2624,COUNTRY_6B71,BRAND_F94A,2,18057.452375017645
2625,COUNTRY_6B71,BRAND_F94A,3,9855.931307625406
2626,COUNTRY_6B71,BRAND_F94A,4,10614.060571753122
2627,COUNTRY_6B71,BRAND_F94A,5,9892.624090277306
2628,COUNTRY_FA79,BRAND_118A,-24,12937.312919310523
2629,COUNTRY_FA79,BRAND_118A,-23,12353.599050693647
2630,COUNTRY_FA79,BRAND_118A,-22,13860.196488044736
2631,COUNTRY_FA79,BRAND_118A,-21,12719.273599652926
2632,COUNTRY_FA79,BRAND_118A,-20,13093.00271281137
2633,COUNTRY_FA79,BRAND_118A,-19,13030.220992603881
2634,COUNTRY_FA79,BRAND_118A,-18,13337.797607633647
2635,COUNTRY_FA79,BRAND_118A,-17,12413.570593434515
2636,COUNTRY_FA79,BRAND_118A,-16,13389.22340976333
2637,COUNTRY_FA79,BRAND_118A,-15,14352.964130679444
2638,COUNTRY_FA79,BRAND_118A,-14,12970.763974319338
2639,COUNTRY_FA79,BRAND_118A,-13,14513.992802395636
2640,COUNTRY_FA79,BRAND_118A,-12,12710.02153219671
2641,COUNTRY_FA79,BRAND_118A,-11,12283.956910333924
2642,COUNTRY_FA79,BRAND_118A,-10,13776.202455497514
2643,COUNTRY_FA79,BRAND_118A,-9,12718.038375882741
2644,COUNTRY_FA79,BRAND_118A,-8,12431.95505807259
2645,COUNTRY_FA79,BRAND_118A,-7,12416.73996486965
2646,COUNTRY_FA79,BRAND_118A,-6,12601.906213219609
2647,COUNTRY_FA79,BRAND_118A,-5,12010.778459848983
2648,COUNTRY_FA79,BRAND_118A,-4,12667.028682210252
2649,COUNTRY_FA79,BRAND_118A,-3,13056.32453313952
2650,COUNTRY_FA79,BRAND_118A,-2,12440.060819316248
2651,COUNTRY_FA79,BRAND_118A,-1,13628.958157103305
2652,COUNTRY_FA79,BRAND_118A,0,7268.437246939019
2653,COUNTRY_FA79,BRAND_118A,1,6194.674061612021
2654,COUNTRY_FA79,BRAND_118A,2,6463.108348242367
2655,COUNTRY_FA79,BRAND_118A,3,5664.488002102628
2656,COUNTRY_FA79,BRAND_118A,4,5592.778075378227
2657,COUNTRY_FA79,BRAND_118A,5,5834.234523339005
2658,COUNTRY_FA79,BRAND_3CB9,-24,60586.13331267012
2659,COUNTRY_FA79,BRAND_3CB9,-23,57852.569822241494
2660,COUNTRY_FA79,BRAND_3CB9,-22,64908.04677925589
2661,COUNTRY_FA79,BRAND_3CB9,-21,59565.04343329792
2662,COUNTRY_FA79,BRAND_3CB9,-20,61315.23700238481
2663,COUNTRY_FA79,BRAND_3CB9,-19,61021.22682470625
2664,COUNTRY_FA79,BRAND_3CB9,-18,62461.62468153156
2665,COUNTRY_FA79,BRAND_3CB9,-17,58133.41978746428
2666,COUNTRY_FA79,BRAND_3CB9,-16,62702.45448312743
2667,COUNTRY_FA79,BRAND_3CB9,-15,67215.70419428792
2668,COUNTRY_FA79,BRAND_3CB9,-14,60742.786405229
2669,COUNTRY_FA79,BRAND_3CB9,-13,67969.81013828168
2670,COUNTRY_FA79,BRAND_3CB9,-12,59521.71550300697
2671,COUNTRY_FA79,BRAND_3CB9,-11,57526.43192743069
2672,COUNTRY_FA79,BRAND_3CB9,-10,64514.69820021836
2673,COUNTRY_FA79,BRAND_3CB9,-9,59559.258813842585
2674,COUNTRY_FA79,BRAND_3CB9,-8,58219.515225704934
2675,COUNTRY_FA79,BRAND_3CB9,-7,58148.26212462389
2676,COUNTRY_FA79,BRAND_3CB9,-6,59015.4056402446
2677,COUNTRY_FA79,BRAND_3CB9,-5,56247.122528140644
2678,COUNTRY_FA79,BRAND_3CB9,-4,59320.37767056693
2679,COUNTRY_FA79,BRAND_3CB9,-3,61143.47111118898
2680,COUNTRY_FA79,BRAND_3CB9,-2,58257.47494225297
2681,COUNTRY_FA79,BRAND_3CB9,-1,63825.14521903283
